mainshock_id,mainshock_time,mainshock_lat,mainshock_lon,mainshock_mag,mainshock_depth,early_aftershock_count,early_max_mag,early_mean_mag,early_energy_sum,target_max_mag,target_time_to_max_days
iscgem775692,1972-03-25 22:59:41.720000+00:00,43.289,146.0,6.19,44.1,0,0.0,0.0,0.0,0.0,0.0
iscgem775844,1972-03-31 15:36:52.720000+00:00,-55.287,-29.075,6.1,16.1,0,0.0,0.0,0.0,0.0,0.0
iscgem774029,1972-04-01 23:51:21.740000+00:00,-49.362,164.005,6.37,10.0,0,0.0,0.0,0.0,0.0,0.0
iscgem774049,1972-04-02 09:01:22.300000+00:00,-16.077,-172.99,6.01,8.7,0,0.0,0.0,0.0,0.0,0.0
iscgem774059,1972-04-02 21:30:05.120000+00:00,-13.099,166.196,6.51,10.0,0,0.0,0.0,0.0,0.0,0.0
iscgem774291,1972-04-10 02:06:51.880000+00:00,28.429,52.79,6.6,10.4,0,0.0,0.0,0.0,0.0,0.0
iscgem774329,1972-04-11 02:21:15.610000+00:00,0.903,-28.251,6.65,17.8,0,0.0,0.0,0.0,0.0,0.0
iscgem774536,1972-04-17 10:49:45.620000+00:00,24.152,122.548,6.3,44.2,0,0.0,0.0,0.0,0.0,0.0
iscgem774701,1972-04-24 01:20:49.680000+00:00,-31.526,-111.229,6.16,32.3,0,0.0,0.0,0.0,0.0,0.0
iscgem774714,1972-04-24 09:57:21.920000+00:00,23.575,121.562,7.0,23.0,0,0.0,0.0,0.0,0.0,0.0
iscgem774772,1972-04-25 19:30:07.770000+00:00,13.422,120.268,7.34,25.5,0,0.0,0.0,0.0,6.16,18.415105787037035
iscgem773076,1972-05-02 06:56:24.670000+00:00,5.178,-100.365,6.1,28.9,0,0.0,0.0,0.0,0.0,0.0
iscgem773128,1972-05-04 07:48:19.960000+00:00,-15.973,167.576,6.71,54.1,0,0.0,0.0,0.0,0.0,0.0
iscgem773147,1972-05-04 21:40:01.680000+00:00,35.17,23.516,6.21,36.2,0,0.0,0.0,0.0,0.0,0.0
iscgem773172,1972-05-05 23:16:29.620000+00:00,-4.247,152.615,6.56,26.9,0,0.0,0.0,0.0,0.0,0.0
iscgem773235,1972-05-07 22:06:29.130000+00:00,-53.824,-134.271,6.27,11.0,0,0.0,0.0,0.0,0.0,0.0
iscgem773264,1972-05-08 16:15:14.300000+00:00,-19.525,-176.064,6.06,31.4,0,0.0,0.0,0.0,0.0,0.0
iscgem773701,1972-05-22 06:04:01.870000+00:00,16.607,122.239,6.91,31.3,0,0.0,0.0,0.0,0.0,0.0
iscgem773772,1972-05-24 11:25:59.620000+00:00,-22.261,171.341,6.06,10.7,0,0.0,0.0,0.0,0.0,0.0
iscgem773883,1972-05-28 01:55:22.440000+00:00,-10.988,116.95,6.38,26.9,0,0.0,0.0,0.0,0.0,0.0
iscgem772340,1972-06-08 18:53:44.250000+00:00,-30.426,-71.605,6.83,44.2,0,0.0,0.0,0.0,0.0,0.0
iscgem772465,1972-06-12 19:47:38.410000+00:00,53.334,-166.857,6.11,36.3,0,0.0,0.0,0.0,0.0,0.0
iscgem772744,1972-06-21 15:29:52.070000+00:00,31.938,131.867,6.01,36.1,0,0.0,0.0,0.0,0.0,0.0
iscgem772832,1972-06-24 15:29:21.100000+00:00,36.29,69.652,6.18,23.5,0,0.0,0.0,0.0,0.0,0.0
iscgem771324,1972-07-05 10:16:39.050000+00:00,49.372,-127.497,6.07,20.0,0,0.0,0.0,0.0,0.0,0.0
iscgem771830,1972-07-23 19:13:07.460000+00:00,50.103,-129.449,6.57,10.0,0,0.0,0.0,0.0,0.0,0.0
iscgem772060,1972-07-30 21:45:16.430000+00:00,56.674,-135.918,7.6,19.9,0,0.0,0.0,0.0,6.1,1.5784005787037036
iscgem770163,1972-08-02 21:38:51.580000+00:00,55.94,163.345,6.08,24.9,0,0.0,0.0,0.0,0.0,0.0
iscgem770175,1972-08-03 04:40:55.290000+00:00,51.111,-178.135,6.33,30.3,0,0.0,0.0,0.0,0.0,0.0
iscgem770242,1972-08-04 17:51:13.510000+00:00,49.131,156.049,6.28,35.0,0,0.0,0.0,0.0,0.0,0.0
iscgem770308,1972-08-06 07:14:44.710000+00:00,-11.121,162.158,6.34,26.7,0,0.0,0.0,0.0,0.0,0.0
iscgem770351,1972-08-07 09:24:13.740000+00:00,-16.689,-171.987,6.09,15.8,0,0.0,0.0,0.0,0.0,0.0
iscgem770672,1972-08-17 23:44:08.320000+00:00,-6.033,152.911,7.5,14.1,1,6.09,6.09,86099375218459.81,0.0,0.0
iscgem771053,1972-08-28 18:58:01.410000+00:00,-21.345,-174.297,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
iscgem771107,1972-08-30 10:29:53.200000+00:00,-3.513,144.87,6.45,14.2,0,0.0,0.0,0.0,0.0,0.0
iscgem768911,1972-09-02 01:49:39.860000+00:00,29.435,130.488,6.2,50.9,0,0.0,0.0,0.0,0.0,0.0
iscgem768956,1972-09-03 06:31:21.640000+00:00,-5.518,151.217,6.22,22.3,0,0.0,0.0,0.0,0.0,0.0
iscgem768987,1972-09-03 16:48:29.680000+00:00,35.932,73.403,6.2,31.6,0,0.0,0.0,0.0,0.0,0.0
iscgemsup769047,1972-09-04 18:11:14.720000+00:00,-11.786,166.35,6.46,67.8,0,0.0,0.0,0.0,0.0,0.0
iscgem769213,1972-09-08 11:34:46.170000+00:00,71.359,-10.337,6.27,10.0,0,0.0,0.0,0.0,0.0,0.0
iscgem769237,1972-09-09 02:44:05.930000+00:00,-15.382,-175.523,6.28,35.0,0,0.0,0.0,0.0,0.0,0.0
iscgem769309,1972-09-11 13:35:50.180000+00:00,-3.272,130.709,6.1,31.1,0,0.0,0.0,0.0,0.0,0.0
iscgem769369,1972-09-13 14:33:40.030000+00:00,-20.352,169.118,6.4,37.1,0,0.0,0.0,0.0,0.0,0.0
iscgem769484,1972-09-17 14:07:14.940000+00:00,38.321,20.319,6.16,16.5,0,0.0,0.0,0.0,0.0,0.0
iscgem769608,1972-09-19 01:36:50.880000+00:00,19.482,-70.229,6.16,10.0,0,0.0,0.0,0.0,0.0,0.0
iscgem769766,1972-09-22 19:57:27.110000+00:00,22.428,121.1,6.3,17.2,0,0.0,0.0,0.0,0.0,0.0
iscgem769882,1972-09-24 20:09:34.510000+00:00,-6.229,131.061,6.8,9.2,0,0.0,0.0,0.0,0.0,0.0
iscgem769955,1972-09-26 21:05:46.680000+00:00,-30.918,-68.227,6.0,21.2,0,0.0,0.0,0.0,0.0,0.0
iscgem769977,1972-09-27 09:01:42.480000+00:00,-16.603,-172.017,6.19,13.1,0,0.0,0.0,0.0,0.0,0.0
iscgem768118,1972-10-06 16:42:54.680000+00:00,-6.08,149.776,6.31,43.5,0,0.0,0.0,0.0,0.0,0.0
iscgem768533,1972-10-20 04:33:48.470000+00:00,20.659,-29.76,6.22,14.9,0,0.0,0.0,0.0,0.0,0.0
iscgem768538,1972-10-20 08:17:47.720000+00:00,18.81,-106.805,6.64,11.8,0,0.0,0.0,0.0,0.0,0.0
iscgem768757,1972-10-28 02:27:13.220000+00:00,-7.328,146.838,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
iscgem766936,1972-11-02 19:55:21.720000+00:00,-20.085,168.967,7.0,17.8,1,6.22,6.22,134896288259165.05,0.0,0.0
iscgem767020,1972-11-05 00:05:51.730000+00:00,-9.671,122.201,6.0,31.4,0,0.0,0.0,0.0,0.0,0.0
iscgem767168,1972-11-09 18:41:15.540000+00:00,23.903,121.548,6.1,24.1,0,0.0,0.0,0.0,0.0,0.0
iscgem767301,1972-11-13 04:43:45.340000+00:00,15.545,-95.014,6.77,14.1,0,0.0,0.0,0.0,0.0,0.0
iscgem767547,1972-11-21 03:59:08.760000+00:00,-6.538,154.202,6.54,15.0,0,0.0,0.0,0.0,0.0,0.0
iscgem765501,1972-12-02 00:19:51.490000+00:00,6.43,126.665,8.0,51.3,1,6.05,6.05,74989420933245.58,0.0,0.0
iscgem765556,1972-12-02 21:58:51.120000+00:00,-36.965,78.268,6.05,24.1,0,0.0,0.0,0.0,0.0,0.0
iscgem765618,1972-12-04 10:16:09.170000+00:00,33.313,140.854,7.32,25.9,0,0.0,0.0,0.0,0.0,0.0
iscgem765650,1972-12-04 17:51:21.870000+00:00,-1.544,136.655,6.0,15.0,0,0.0,0.0,0.0,0.0,0.0
iscgem765872,1972-12-08 18:13:06.170000+00:00,-1.921,99.618,6.18,30.3,0,0.0,0.0,0.0,6.06,6.822224884259259
iscgem766233,1972-12-17 00:18:35.480000+00:00,44.623,149.281,6.27,43.6,0,0.0,0.0,0.0,0.0,0.0
iscgem766534,1972-12-22 12:19:00.100000+00:00,-55.595,-28.296,6.56,21.9,0,0.0,0.0,0.0,0.0,0.0
iscgem766541,1972-12-22 16:22:07.090000+00:00,-16.119,-172.48,6.04,15.0,0,0.0,0.0,0.0,0.0,0.0
iscgem766571,1972-12-23 06:29:44.410000+00:00,12.229,-86.255,6.28,10.0,0,0.0,0.0,0.0,0.0,0.0
iscgem766752,1972-12-27 22:59:29.680000+00:00,76.713,-107.158,6.1,20.0,0,0.0,0.0,0.0,0.0,0.0
iscgem766756,1972-12-28 02:40:54.300000+00:00,-21.558,169.947,6.02,26.2,0,0.0,0.0,0.0,0.0,0.0
iscgem766799,1972-12-29 04:51:02.040000+00:00,-30.578,-71.139,6.14,53.2,0,0.0,0.0,0.0,0.0,0.0
usp0000004,1973-01-01 11:42:37.500000+00:00,-35.513,-16.211,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0000022,1973-01-06 15:52:41.900000+00:00,-14.665,166.384,6.1,36.0,0,0.0,0.0,0.0,0.0,0.0
usp000006k,1973-01-18 09:28:14.100000+00:00,-6.868,149.993,6.8,43.0,0,0.0,0.0,0.0,0.0,0.0
usp000008d,1973-01-22 00:37:58+00:00,18.601,-104.967,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00000aa,1973-01-27 13:08:43.700000+00:00,-0.115,123.931,6.0,55.0,0,0.0,0.0,0.0,0.0,0.0
usp00000bf,1973-01-30 21:01:12.500000+00:00,18.481,-102.996,7.5,43.0,0,0.0,0.0,0.0,0.0,0.0
usp00000dz,1973-02-06 10:37:10.100000+00:00,31.398,100.581,7.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00000ez,1973-02-08 10:09:08.300000+00:00,-45.475,96.288,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00000hh,1973-02-14 16:11:14.900000+00:00,-30.387,-177.509,6.3,29.0,0,0.0,0.0,0.0,0.0,0.0
usp00000pc,1973-02-24 07:38:27+00:00,-19.194,168.74,6.0,59.0,0,0.0,0.0,0.0,0.0,0.0
usp00000py,1973-02-25 05:35:55.400000+00:00,-61.037,-37.881,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00000rx,1973-02-28 06:37:49.500000+00:00,50.486,156.584,7.2,27.0,0,0.0,0.0,0.0,6.1,9.542725694444444
usp00000tu,1973-03-04 17:57:43.500000+00:00,54.828,161.599,6.1,32.0,0,0.0,0.0,0.0,0.0,0.0
usp00000vx,1973-03-09 10:06:37.700000+00:00,6.274,127.336,6.0,55.0,0,0.0,0.0,0.0,0.0,0.0
usp00000z7,1973-03-17 08:30:51.800000+00:00,13.372,122.787,7.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00000zj,1973-03-18 11:06:14.700000+00:00,2.033,126.58,6.5,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000012y,1973-03-26 02:37:21.300000+00:00,23.415,123.957,6.0,16.0,1,6.0,6.0,63095734448019.43,0.0,0.0
usp000019p,1973-04-07 03:00:58.800000+00:00,6.966,91.384,6.6,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000019y,1973-04-07 12:22:47.300000+00:00,-58.302,-13.394,6.7,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00001ag,1973-04-08 12:41:02+00:00,-15.779,167.218,6.4,35.0,0,0.0,0.0,0.0,0.0,0.0
usp00001ch,1973-04-12 13:49:15.800000+00:00,50.893,157.443,6.1,52.0,0,0.0,0.0,0.0,0.0,0.0
usp00001d9,1973-04-14 08:34:00.100000+00:00,10.679,-84.759,6.5,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00001eb,1973-04-17 12:34:26.500000+00:00,-4.439,134.03,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00001hw,1973-04-24 21:30:09.900000+00:00,4.956,-78.144,6.5,50.0,0,0.0,0.0,0.0,0.0,0.0
usp00001jy,1973-04-25 21:34:37.900000+00:00,-59.281,-26.097,6.0,67.0,0,0.0,0.0,0.0,0.0,0.0
usp00001yv,1973-05-29 06:14:22.300000+00:00,54.011,-163.76,6.0,30.0,0,0.0,0.0,0.0,0.0,0.0
usp0000200,1973-06-01 07:22:57+00:00,-47.796,99.661,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0000215,1973-06-05 03:12:25.800000+00:00,-17.192,167.814,6.1,24.0,0,0.0,0.0,0.0,0.0,0.0
usp000021x,1973-06-06 13:00:00.100000+00:00,37.245,-116.346,6.1,0.0,0,0.0,0.0,0.0,0.0,0.0
usp000023t,1973-06-09 08:21:27.300000+00:00,-10.294,161.362,6.3,70.0,0,0.0,0.0,0.0,0.0,0.0
usp000024q,1973-06-11 08:42:04+00:00,53.693,161.594,6.0,30.0,0,0.0,0.0,0.0,0.0,0.0
usp0000270,1973-06-17 03:55:02.900000+00:00,43.233,145.785,7.7,48.0,1,6.0,6.0,63095734448019.43,7.1,3.950261574074074
usp00002g9,1973-07-01 13:33:34.600000+00:00,57.84,-137.33,6.7,33.0,1,6.0,6.0,63095734448019.43,0.0,0.0
usp00002h1,1973-07-03 07:03:43.900000+00:00,12.205,125.33,6.5,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00002jv,1973-07-05 22:46:16.300000+00:00,13.225,124.699,6.0,38.0,0,0.0,0.0,0.0,0.0,0.0
usp00002q7,1973-07-14 04:51:21+00:00,35.178,86.481,6.9,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00002tp,1973-07-23 01:22:57.800000+00:00,49.986,78.853,6.3,0.0,0,0.0,0.0,0.0,0.0,0.0
usp00002xr,1973-07-31 10:51:13.200000+00:00,-27.118,-71.514,6.3,33.0,0,0.0,0.0,0.0,6.3,4.146900462962963
usp00002y0,1973-07-31 20:44:52.200000+00:00,-8.767,160.991,6.0,30.0,0,0.0,0.0,0.0,0.0,0.0
usp0000306,1973-08-05 15:47:32.900000+00:00,-16.231,-173.11,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000030z,1973-08-07 06:39:00.800000+00:00,-54.351,-136.55,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000031p,1973-08-09 10:44:26.500000+00:00,43.446,146.433,6.0,55.0,0,0.0,0.0,0.0,0.0,0.0
usp000032a,1973-08-11 07:15:39.700000+00:00,32.995,104.015,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0000338,1973-08-16 03:58:10.700000+00:00,23.052,101.11,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0000344,1973-08-18 08:25:44.100000+00:00,11.511,121.389,6.1,14.0,0,0.0,0.0,0.0,0.0,0.0
usp000035f,1973-08-22 06:39:21.400000+00:00,-32.791,-179.208,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000038s,1973-08-28 15:01:59.100000+00:00,-0.189,-18.027,6.8,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00003dp,1973-09-12 06:59:54.300000+00:00,73.302,55.161,6.8,0.0,0,0.0,0.0,0.0,0.0,0.0
usp00003fm,1973-09-18 13:32:51.500000+00:00,-54.518,-132.624,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00003g9,1973-09-21 07:13:34+00:00,-4.387,-102.003,6.1,33.0,1,6.0,6.0,63095734448019.43,0.0,0.0
usp00003jg,1973-09-25 16:17:28.300000+00:00,-54.849,145.849,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00003pg,1973-10-05 05:47:51.100000+00:00,-32.518,-71.478,6.7,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00003qs,1973-10-06 15:07:37.300000+00:00,-60.823,-21.549,7.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00003ry,1973-10-09 07:57:31+00:00,-14.233,167.228,6.4,9.0,0,0.0,0.0,0.0,0.0,0.0
usp00003sv,1973-10-11 02:07:52.700000+00:00,0.636,-29.514,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00003v6,1973-10-18 10:49:37.500000+00:00,19.379,-104.975,6.0,45.0,0,0.0,0.0,0.0,0.0,0.0
usp00003ya,1973-10-27 06:59:57.400000+00:00,70.779,54.177,6.9,0.0,0,0.0,0.0,0.0,0.0,0.0
usp000042d,1973-11-06 09:36:05+00:00,51.619,-175.404,6.4,34.0,1,6.3,6.3,177827941003892.28,0.0,0.0
usp0000431,1973-11-08 08:59:10+00:00,50.052,156.309,6.1,33.0,1,6.0,6.0,63095734448019.43,0.0,0.0
usp000046y,1973-11-19 13:01:56.100000+00:00,38.911,141.91,6.1,56.0,0,0.0,0.0,0.0,0.0,0.0
usp00004ga,1973-12-09 19:55:45.600000+00:00,-19.912,169.751,6.8,39.0,1,6.3,6.3,177827941003892.28,0.0,0.0
usp00004ht,1973-12-14 07:46:57+00:00,50.036,79.011,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0
usp00004k5,1973-12-19 04:43:01.500000+00:00,-9.436,119.452,6.0,58.0,0,0.0,0.0,0.0,0.0,0.0
usp00004p9,1973-12-28 13:41:45.800000+00:00,-14.464,166.601,7.5,26.0,1,7.2,7.2,3981071705534985.5,7.2,9.798234953703703
usp00004qb,1973-12-29 08:20:16.200000+00:00,54.64,168.735,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00004r3,1973-12-30 16:21:29.300000+00:00,-15.317,-173.084,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00004r4,1973-12-30 16:39:29.700000+00:00,-15.506,166.639,6.6,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00004vb,1974-01-08 21:47:21.600000+00:00,-38.954,46.18,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0000510,1974-01-24 19:12:52.100000+00:00,42.126,143.913,6.1,45.0,0,0.0,0.0,0.0,0.0,0.0
usp000051m,1974-01-26 05:35:33.600000+00:00,18.596,-103.401,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0000530,1974-01-30 09:53:12+00:00,-5.157,134.074,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000053r,1974-02-01 03:12:33.100000+00:00,-7.383,155.575,7.1,40.0,0,0.0,0.0,0.0,0.0,0.0
usp000056v,1974-02-06 04:04:07.200000+00:00,53.799,-164.672,6.5,2.0,0,0.0,0.0,0.0,0.0,0.0
usp00005ap,1974-02-16 01:53:46.600000+00:00,11.446,92.357,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00005bf,1974-02-19 03:30:21.800000+00:00,13.909,122.116,6.1,17.0,0,0.0,0.0,0.0,0.0,0.0
usp00005er,1974-02-28 13:59:17.800000+00:00,-36.813,176.851,6.2,15.0,0,0.0,0.0,0.0,0.0,0.0
usp00005f2,1974-02-28 20:20:10.200000+00:00,9.336,-84.064,6.2,46.0,0,0.0,0.0,0.0,0.0,0.0
usp00005g5,1974-03-03 14:22:37.500000+00:00,-20.062,169.712,6.1,17.0,0,0.0,0.0,0.0,0.0,0.0
usp00005hf,1974-03-06 19:29:08.100000+00:00,-6.604,128.978,6.3,26.0,0,0.0,0.0,0.0,0.0,0.0
usp00005jh,1974-03-09 20:18:06.300000+00:00,-7.335,156.193,6.6,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00005nr,1974-03-18 10:56:12.400000+00:00,-14.929,-172.833,6.0,27.0,0,0.0,0.0,0.0,0.0,0.0
usp00005qj,1974-03-23 20:25:51.800000+00:00,-21.931,173.707,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00005w2,1974-04-06 03:56:01.800000+00:00,55.12,-160.443,6.0,40.0,0,0.0,0.0,0.0,0.0,0.0
usp000063z,1974-04-27 07:24:54+00:00,-26.246,-175.912,6.1,45.0,0,0.0,0.0,0.0,0.0,0.0
usp000068j,1974-05-07 02:25:10.800000+00:00,-16.693,-177.342,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0000694,1974-05-08 23:33:25.200000+00:00,34.522,138.74,6.5,2.0,0,0.0,0.0,0.0,0.0,0.0
usp000069m,1974-05-10 08:12:05+00:00,-4.372,-102.109,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000069p,1974-05-10 19:25:15+00:00,28.243,104.015,6.8,11.0,0,0.0,0.0,0.0,0.0,0.0
usp000069r,1974-05-11 00:43:44.900000+00:00,1.744,126.381,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000069z,1974-05-11 06:14:08.600000+00:00,19.74,147.274,6.4,6.0,0,0.0,0.0,0.0,0.0,0.0
usp00006cw,1974-05-15 18:59:55.900000+00:00,50.05,156.113,6.1,56.0,0,0.0,0.0,0.0,0.0,0.0
usp00006h4,1974-05-26 15:24:24+00:00,-17.616,167.491,6.2,7.0,0,0.0,0.0,0.0,0.0,0.0
usp00006kc,1974-05-31 14:04:59.900000+00:00,27.226,-111.238,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00006nz,1974-06-07 06:47:36.300000+00:00,-15.443,-175.315,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00006qz,1974-06-12 16:25:47.600000+00:00,10.563,-63.382,6.1,34.0,0,0.0,0.0,0.0,0.0,0.0
usp00006sz,1974-06-19 02:55:19.700000+00:00,-33.416,56.875,6.6,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00006w2,1974-06-25 05:05:19+00:00,-54.642,-131.616,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00006wc,1974-06-25 17:22:19.300000+00:00,-26.09,84.28,6.6,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00006x9,1974-06-27 07:46:11.900000+00:00,-4.718,152.505,6.1,70.0,0,0.0,0.0,0.0,0.0,0.0
usp00006zm,1974-07-02 23:26:26.600000+00:00,-29.082,-175.954,7.2,33.0,1,6.6,6.6,501187233627271.44,0.0,0.0
usp0000708,1974-07-04 19:30:42.100000+00:00,45.136,94.034,6.7,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000071d,1974-07-08 05:45:37+00:00,36.414,141.104,6.0,35.0,0,0.0,0.0,0.0,0.0,0.0
usp000072y,1974-07-13 01:18:22.800000+00:00,7.747,-77.688,7.3,12.0,0,0.0,0.0,0.0,0.0,0.0
usp00007cc,1974-07-29 07:16:26.100000+00:00,46.122,153.092,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00007e3,1974-08-01 05:55:38.200000+00:00,56.67,-152.105,6.3,33.0,1,6.0,6.0,63095734448019.43,0.0,0.0
usp00007ha,1974-08-08 19:16:45.900000+00:00,24.572,122.687,6.0,32.0,0,0.0,0.0,0.0,0.0,0.0
usp00007j0,1974-08-11 01:13:55.500000+00:00,39.457,73.83,7.3,9.0,1,6.1,6.1,89125093813374.4,0.0,0.0
usp00007nz,1974-08-18 10:44:12.800000+00:00,-38.453,-73.431,7.1,36.0,0,0.0,0.0,0.0,0.0,0.0
usp00007ug,1974-08-29 09:59:55.500000+00:00,73.366,55.094,6.4,0.0,0,0.0,0.0,0.0,0.0,0.0
usp00007yp,1974-09-07 20:43:11.500000+00:00,-9.815,108.356,6.5,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0000840,1974-09-21 12:40:22.100000+00:00,-23.708,-175.978,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000084t,1974-09-23 19:28:17.200000+00:00,-0.278,12.917,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000085y,1974-09-27 03:10:07.900000+00:00,33.602,141.128,6.1,46.0,0,0.0,0.0,0.0,0.0,0.0
usp0000862,1974-09-27 05:47:29.400000+00:00,43.176,146.651,6.7,43.0,0,0.0,0.0,0.0,0.0,0.0
usp0000888,1974-10-03 14:21:29.100000+00:00,-12.265,-77.795,7.6,13.0,0,0.0,0.0,0.0,0.0,0.0
usp00008af,1974-10-07 21:52:40.400000+00:00,-58.299,-27.371,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00008aq,1974-10-08 09:50:58.100000+00:00,17.3,-62.0,7.5,47.0,0,0.0,0.0,0.0,0.0,0.0
usp00008b5,1974-10-09 07:32:02.200000+00:00,44.724,150.119,6.4,49.0,0,0.0,0.0,0.0,0.0,0.0
usp00008bh,1974-10-10 06:48:14+00:00,40.96,143.129,6.2,29.0,2,6.2,6.1,188988275627436.56,0.0,0.0
usp00008bu,1974-10-10 21:32:10.600000+00:00,-4.139,102.827,6.0,21.0,0,0.0,0.0,0.0,0.0,0.0
usp00008c0,1974-10-11 08:33:52.300000+00:00,-60.748,153.931,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00008eb,1974-10-16 05:45:09.800000+00:00,52.636,-32.07,6.9,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00008hm,1974-10-23 06:14:54+00:00,-8.42,154.034,7.2,48.0,0,0.0,0.0,0.0,0.0,0.0
usp00008n6,1974-11-02 04:59:56.700000+00:00,70.817,54.063,6.7,0.0,0,0.0,0.0,0.0,0.0,0.0
iscgem735237,1974-11-09 10:30:01.140000+00:00,11.534,-74.979,6.32,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00008qy,1974-11-09 12:59:49.800000+00:00,-12.5,-77.786,7.2,6.0,0,0.0,0.0,0.0,0.0,0.0
usp00008r3,1974-11-09 19:10:55.200000+00:00,-6.498,105.342,6.1,51.0,0,0.0,0.0,0.0,0.0,0.0
usp00008r6,1974-11-10 04:25:31.800000+00:00,-15.859,-178.51,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00008uk,1974-11-19 04:58:23+00:00,-3.19,150.637,6.1,18.0,0,0.0,0.0,0.0,0.0,0.0
usp00008uv,1974-11-20 04:14:46.900000+00:00,-15.023,167.139,6.9,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00008uz,1974-11-20 13:21:41.200000+00:00,-53.566,-28.345,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00008x9,1974-11-27 18:45:12.500000+00:00,-6.1,154.159,6.1,49.0,0,0.0,0.0,0.0,0.0,0.0
usp00008zj,1974-12-03 03:06:35.200000+00:00,-5.012,129.779,6.5,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00008zv,1974-12-04 03:07:46.300000+00:00,0.393,97.843,6.9,20.0,0,0.0,0.0,0.0,0.0,0.0
usp000096v,1974-12-21 08:28:55.900000+00:00,-14.563,-175.232,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000097s,1974-12-24 06:55:47.100000+00:00,-2.308,99.043,6.8,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000099f,1974-12-28 12:11:43.700000+00:00,35.054,72.87,6.2,22.0,0,0.0,0.0,0.0,0.0,0.0
usp00009g6,1975-01-12 17:47:23.500000+00:00,-33.512,-178.088,6.0,23.0,0,0.0,0.0,0.0,0.0,0.0
usp00009gz,1975-01-14 19:48:59.200000+00:00,-4.956,129.992,6.5,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00009h9,1975-01-15 11:34:41.300000+00:00,29.406,101.709,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00009jd,1975-01-19 08:02:02.500000+00:00,32.455,78.43,6.8,33.0,1,6.0,6.0,63095734448019.43,0.0,0.0
